detailLink,name,peopleNumber,positionInfo,publishTime,workLocation
http://hr.tencent.com/position_detail.php?id=28657&keywords=&tid=0&lid=0,MIG03-AI评价优化高级工程师（成都）,1,技术类,2017-08-17,成都
http://hr.tencent.com/position_detail.php?id=28667&keywords=&tid=0&lid=0,17520-手游研发策划（深圳）,1,产品/项目类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=28600&keywords=&tid=0&lid=0,21228-体育游戏活动策划(深圳）,1,产品/项目类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=28625&keywords=&tid=0&lid=0,15614-slg手游3d场景美术（上海）,2,设计类,2017-08-17,上海
http://hr.tencent.com/position_detail.php?id=28129&keywords=&tid=0&lid=0,20503-计算视觉研究员（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=27271&keywords=&tid=0&lid=0,15760-游戏测试开发工程师（上海）,2,技术类,2017-08-17,上海
http://hr.tencent.com/position_detail.php?id=27275&keywords=&tid=0&lid=0,18435-高级反洗钱合规管理（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=28121&keywords=&tid=0&lid=0,22090-天天快报-Android开发工程师(北京),2,技术类,2017-08-17,北京
http://hr.tencent.com/position_detail.php?id=26711&keywords=&tid=0&lid=0,15611-3D场景设计师（深圳）,1,设计类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26712&keywords=&tid=0&lid=0,15611-3D动画设计师（深圳）,1,设计类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26717&keywords=&tid=0&lid=0,15611-资深2D原画设计师（深圳）,1,设计类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26692&keywords=&tid=0&lid=0,SNG03-音视频高级开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26702&keywords=&tid=0&lid=0,21309-在线教育ios高级开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26704&keywords=&tid=0&lid=0,SNG03-QQ群高级产品经理（深圳）,1,产品/项目类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26705&keywords=&tid=0&lid=0,TEG15-计费后台开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26706&keywords=&tid=0&lid=0,TEG15-计费风控后台开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26707&keywords=&tid=0&lid=0,TEG15-数据挖掘应用工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26660&keywords=&tid=0&lid=0,15614-大型游戏开发项目经理(数据管理) (上海）,1,产品/项目类,2017-08-17,上海
http://hr.tencent.com/position_detail.php?id=26672&keywords=&tid=0&lid=0,21228-QQ炫舞活动策划和市场接口,1,产品/项目类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26691&keywords=&tid=0&lid=0,SNG03-互动视频高级Android开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=26701&keywords=&tid=0&lid=0,21309-在线教育高级web前端开发工程师（深圳）,1,技术类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=24992&keywords=&tid=0&lid=0,19823-动画电影美术设计师（深圳）,2,设计类,2017-08-17,深圳
http://hr.tencent.com/position_detail.php?id=32129&keywords=&tid=0&lid=0,16175-移动终端开发工程师,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32130&keywords=&tid=0&lid=0,16175-后台开发工程师,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32125&keywords=&tid=0&lid=0,AQ-安全品牌经理（北京）,2,职能类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=32120&keywords=&tid=0&lid=0,高级舆情分析师（北京）,3,职能类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=32110&keywords=&tid=0&lid=0,22990-腾讯云渠道架构师（深圳）,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32112&keywords=&tid=0&lid=0,S2-税务专家（BG税管）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32105&keywords=&tid=0&lid=0,22990-腾讯云渠道经理（深圳）,2,市场类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32106&keywords=&tid=0&lid=0,22989-大数据与人工智能运维工程师（深圳/成都）,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32107&keywords=&tid=0&lid=0,17759-腾讯视频渠道运营经理,1,市场类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=32108&keywords=&tid=0&lid=0,XTB-秘书（深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32109&keywords=&tid=0&lid=0,22990-腾讯云政府行业渠道经理（上海）,2,市场类,2017-08-16,上海
http://hr.tencent.com/position_detail.php?id=32064&keywords=&tid=0&lid=0,WXG08-511 微信高级秘书（深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32100&keywords=&tid=0&lid=0,HY1-游戏客户端安全工程师（上海）,1,技术类,2017-08-16,上海
http://hr.tencent.com/position_detail.php?id=32101&keywords=&tid=0&lid=0,XN-移动客户端产品运营经理（渠道商务方向）,1,产品/项目类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=31523&keywords=&tid=0&lid=0,S2-税务管理(上海),1,职能类,2017-08-16,上海
http://hr.tencent.com/position_detail.php?id=31394&keywords=&tid=0&lid=0,TEG17-自然语言处理研究员（美国）,1,技术类,2017-08-16,美国
http://hr.tencent.com/position_detail.php?id=31461&keywords=&tid=0&lid=0,MIG08-IOS开发工程师（广州）,1,技术类,2017-08-16,广州
http://hr.tencent.com/position_detail.php?id=31732&keywords=&tid=0&lid=0,21645-TEG法律顾问（深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=31265&keywords=&tid=0&lid=0,15569-魂斗罗高级数值策划（深圳）,1,产品/项目类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=31266&keywords=&tid=0&lid=0,15569-魂斗罗高级系统策划（深圳）,1,产品/项目类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=31020&keywords=&tid=0&lid=0,GY0-Senior Manager (Cloud Solutions),4,市场类,2017-08-16,香港
http://hr.tencent.com/position_detail.php?id=30998&keywords=&tid=0&lid=0,16811-授权业务综合管理,1,市场类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=31003&keywords=&tid=0&lid=0,TEG15-运营平台开发工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=30463&keywords=&tid=0&lid=0,22968-金融运营商组销售经理（广州）,1,市场类,2017-08-16,广州
http://hr.tencent.com/position_detail.php?id=30453&keywords=&tid=0&lid=0,MIG03-EP改进项目经理（深圳/北京）,1,产品/项目类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=30457&keywords=&tid=0&lid=0,RL-组织发展高级经理（干部管理）(深圳),1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=30459&keywords=&tid=0&lid=0,SNG08-高级基础研究开发工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=30462&keywords=&tid=0&lid=0,22968-金融运营商组销售经理（上海）,1,市场类,2017-08-16,上海
http://hr.tencent.com/position_detail.php?id=30183&keywords=&tid=0&lid=0,AQ-舆情策划推广经理（深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=30449&keywords=&tid=0&lid=0,16810-动画IP运营经理,2,内容编辑类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=29374&keywords=&tid=0&lid=0,21062-高级unity客户端开发工程师（深圳）,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=29306&keywords=&tid=0&lid=0,MIG12-数据平台架构师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=29353&keywords=&tid=0&lid=0,OMG097-后台开发工程师（北京）,1,技术类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=28592&keywords=&tid=0&lid=0,SNG03-互动视频C++/C后台开发工程师（深圳）,9,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=28613&keywords=&tid=0&lid=0,MIG03-电脑管家客户端开发工程师,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=28616&keywords=&tid=0&lid=0,S2-影业风控经理（深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=28617&keywords=&tid=0&lid=0,S2-游戏运营风控经理(深圳）,1,职能类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=27714&keywords=&tid=0&lid=0,SNG02-Web前端高级开发工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=28591&keywords=&tid=0&lid=0,SNG03-互动视频合作运营经理（深圳）,2,产品/项目类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=28118&keywords=&tid=0&lid=0,OMG-HRBP（北京）,2,职能类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=27711&keywords=&tid=0&lid=0,SNG02-QQ多媒体通信后台高级工程师（深圳）,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=27244&keywords=&tid=0&lid=0,HY1-Web后台开发工程师（上海）,1,技术类,2017-08-16,上海
http://hr.tencent.com/position_detail.php?id=27372&keywords=&tid=0&lid=0,SNG06-QQ手游平台C++后台开发工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=26662&keywords=&tid=0&lid=0,WXG07-321 企业微信商务推广运营经理（广州）,6,市场类,2017-08-16,广州
http://hr.tencent.com/position_detail.php?id=27219&keywords=&tid=0&lid=0,18428-金融应用高级运维工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=25849&keywords=&tid=0&lid=0,S2-财经外联与拓展经理（北京）,1,职能类,2017-08-16,北京
http://hr.tencent.com/position_detail.php?id=25358&keywords=&tid=0&lid=0,TEG02-系统运营工程师（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=25848&keywords=&tid=0&lid=0,MIG03-智能产品测试经理（深圳）,1,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=25340&keywords=&tid=0&lid=0,18436-财付通金融数据挖掘工程师（深圳）,2,技术类,2017-08-16,深圳
http://hr.tencent.com/position_detail.php?id=32102&keywords=&tid=0&lid=0,21228-FIFA端游赛事运营（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32103&keywords=&tid=0&lid=0,21228-FIFA端游官网策划（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32095&keywords=&tid=0&lid=0,15585-游戏社交玩法系统策划（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32097&keywords=&tid=0&lid=0,18432-资产证券化产品组组长,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32098&keywords=&tid=0&lid=0,15575-《王者荣耀》高级CG场景建模师（成都）,1,设计类,2017-08-15,成都
http://hr.tencent.com/position_detail.php?id=32099&keywords=&tid=0&lid=0,15575-《王者荣耀》3D场景资深设计师（成都）,1,设计类,2017-08-15,成都
http://hr.tencent.com/position_detail.php?id=32087&keywords=&tid=0&lid=0,15612-3D场景组长（深圳）,1,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32088&keywords=&tid=0&lid=0,15612-3D特效组长（深圳）,1,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32090&keywords=&tid=0&lid=0,GY0-VOOV海外直播区域运营（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32092&keywords=&tid=0&lid=0,15581-欢乐麻将市场及赛事运营（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32093&keywords=&tid=0&lid=0,15581-欢乐游戏客户端开发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32094&keywords=&tid=0&lid=0,TEG07-高级用户研究工程师（深圳）,2,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32096&keywords=&tid=0&lid=0,HY1-后台策略安全工程师（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32080&keywords=&tid=0&lid=0,18425-商业分析高级经理,1,市场类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32083&keywords=&tid=0&lid=0,22989-腾讯云CDN后台开发高级工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32076&keywords=&tid=0&lid=0,21557-音视频实验室音频内核专家（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32077&keywords=&tid=0&lid=0,21557-音视频实验室音频算法专家（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32078&keywords=&tid=0&lid=0,21557-音视频实验室视频网络专家（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32079&keywords=&tid=0&lid=0,HY2-数据分析开发师（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32082&keywords=&tid=0&lid=0,18427-理财平台产品运营经理,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32068&keywords=&tid=0&lid=0,19822-影视项目经理（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32069&keywords=&tid=0&lid=0,XN-竞猜产品运营经理,2,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32070&keywords=&tid=0&lid=0,18796-游戏平台web前端开发工程师(深圳),1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32071&keywords=&tid=0&lid=0,GH-城市规划师,1,职能类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32073&keywords=&tid=0&lid=0,21227-游戏韩语商务经理（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32075&keywords=&tid=0&lid=0,22990-渠道销售经理（武汉）,1,市场类,2017-08-15,武汉
http://hr.tencent.com/position_detail.php?id=32017&keywords=&tid=0&lid=0,GH-高级项目经理,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=32067&keywords=&tid=0&lid=0,SNG11-项目经理（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=31951&keywords=&tid=0&lid=0,MIG16-腾讯位置服务开放平台web前端工程师（北京）,2,技术类,2017-08-15,北京
http://hr.tencent.com/position_detail.php?id=31501&keywords=&tid=0&lid=0,21557-音视频实验室计算机视觉开发高级工程师（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=31502&keywords=&tid=0&lid=0,OMG148-智慧房产项目经理（北京）,2,产品/项目类,2017-08-15,北京
http://hr.tencent.com/position_detail.php?id=31610&keywords=&tid=0&lid=0,20718-业务战略分析（高级）经理,1,市场类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30977&keywords=&tid=0&lid=0,MIG05-用户研究经理（深圳）,1,市场类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30984&keywords=&tid=0&lid=0,HY2-投诉处理谈判专家（深圳）,1,客户服务类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30970&keywords=&tid=0&lid=0,15605-关卡策划（深圳）,2,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30971&keywords=&tid=0&lid=0,15605-手游系统策划（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30972&keywords=&tid=0&lid=0,15605-动作策划（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30951&keywords=&tid=0&lid=0,MIG07-数据安全研究（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30961&keywords=&tid=0&lid=0,MIG12-技术运营工程师,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30426&keywords=&tid=0&lid=0,18432-微黄金高级产品运营经理,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29848&keywords=&tid=0&lid=0,18404-移动游戏数据分析,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29856&keywords=&tid=0&lid=0,19332-高级Web后台开发工程师(上海),1,技术类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=29863&keywords=&tid=0&lid=0,21062-高级游戏美术师,1,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29864&keywords=&tid=0&lid=0,21062-高级动画特效设计师,1,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29865&keywords=&tid=0&lid=0,21062-高级美术经理,1,设计类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29841&keywords=&tid=0&lid=0,18402-内外部合作与市场推广接口人,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29842&keywords=&tid=0&lid=0,18404-移动游戏平台合作,2,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29843&keywords=&tid=0&lid=0,18404-移动游戏商业化和活动设计,2,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29846&keywords=&tid=0&lid=0,15614-资深SLG系统策划（上海）,1,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=29815&keywords=&tid=0&lid=0,18404-移动游戏本地化策划,3,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29315&keywords=&tid=0&lid=0,AQ-安全智库经理（深圳）,1,职能类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29316&keywords=&tid=0&lid=0,AQ-投后安全经理（深圳）,1,职能类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29322&keywords=&tid=0&lid=0,HY1-游戏测试经理（成都）,2,技术类,2017-08-15,成都
http://hr.tencent.com/position_detail.php?id=29328&keywords=&tid=0&lid=0,18403-移动游戏渠道商务经理（厂商渠道）,3,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29331&keywords=&tid=0&lid=0,21557-音视频实验室视频内核专家（深圳）,2,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29276&keywords=&tid=0&lid=0,MIG12-大数据算法应用高级架构师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29277&keywords=&tid=0&lid=0,MIG12-大数据平台高级架构师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29280&keywords=&tid=0&lid=0,15614-MMORPG资深系统策划（上海）,2,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=29281&keywords=&tid=0&lid=0,15614-MMORPG资深文案策划（上海）,1,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=29301&keywords=&tid=0&lid=0,21309-腾讯课堂产品运营经理（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29307&keywords=&tid=0&lid=0,MIG12-网络协议优化专家（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=29250&keywords=&tid=0&lid=0,22090-天天快报-IOS开发工程师（北京）,3,技术类,2017-08-15,北京
http://hr.tencent.com/position_detail.php?id=28529&keywords=&tid=0&lid=0,TEG02-IDC网络项目经理（上海）,1,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=28532&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（上海）,1,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=28568&keywords=&tid=0&lid=0,SNG04-厘米秀高级产品运营（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=28571&keywords=&tid=0&lid=0,MIG07-电脑管家客户端开发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=28580&keywords=&tid=0&lid=0,20718-智能硬件高级营销策划,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=28587&keywords=&tid=0&lid=0,20718-web前端开发工程师,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=27744&keywords=&tid=0&lid=0,MIG03-高级智能创新产品测试开发工程师,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=28522&keywords=&tid=0&lid=0,20762-高级政务合作经理(北京),1,职能类,2017-08-15,北京
http://hr.tencent.com/position_detail.php?id=28525&keywords=&tid=0&lid=0,15614-手游UI交互设计师（上海）,1,设计类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=28531&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=27694&keywords=&tid=0&lid=0,HY2-C++后台开发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=27722&keywords=&tid=0&lid=0,15573-SLG类手游商业化策划（上海）,1,产品/项目类,2017-08-15,上海
http://hr.tencent.com/position_detail.php?id=27740&keywords=&tid=0&lid=0,15665-IP文学策划（深圳）,3,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=27203&keywords=&tid=0&lid=0,TEG03-高级图像算法研发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=27205&keywords=&tid=0&lid=0,23292-移动终端游戏品牌经理（深圳）,1,市场类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=26203&keywords=&tid=0&lid=0,OMG236-web前端开发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=25619&keywords=&tid=0&lid=0,SNG07-云测试高级工程师（深圳）,3,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=17467&keywords=&tid=0&lid=0,24012-IP运营经理（深圳）,1,产品/项目类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=25767&keywords=&tid=0&lid=0,S2-风险管理及内部控制分析师(IT或数据分析方向)(深圳),1,职能类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=19151&keywords=&tid=0&lid=0,TEG14-运营开发工程师（深圳）,1,技术类,2017-08-15,深圳
http://hr.tencent.com/position_detail.php?id=30941&keywords=&tid=0&lid=0,MIG18-开放平台-应用宝后台开发工程师（深圳）,2,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=30940&keywords=&tid=0&lid=0,18796-Linux 后台开发工程师(深圳）,2,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=30943&keywords=&tid=0&lid=0,23295-媒介经理（产品传播方向）（深圳）,2,市场类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=30446&keywords=&tid=0&lid=0,23674-新闻客户端开发总监,1,技术类,2017-08-14,北京
http://hr.tencent.com/position_detail.php?id=30447&keywords=&tid=0&lid=0,23674-新闻架构中心总监,1,技术类,2017-08-14,北京
http://hr.tencent.com/position_detail.php?id=30024&keywords=&tid=0&lid=0,15612-资深3D动作设计（北京）,1,设计类,2017-08-14,北京
http://hr.tencent.com/position_detail.php?id=29834&keywords=&tid=0&lid=0,SNG11-QQ业务高级技术运营工程师（深圳）,1,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=30428&keywords=&tid=0&lid=0,S2-风险管理及内部控制分析师(IT或数据分析方向)(深圳),1,职能类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=29295&keywords=&tid=0&lid=0,MIG03-电脑管家系统测试工程师（深圳）,1,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=29303&keywords=&tid=0&lid=0,SNG06-QQ会员商城供应链运营经理（深圳）,1,产品/项目类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=29304&keywords=&tid=0&lid=0,AQ-法律合作研究经理（深圳）,1,职能类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=29305&keywords=&tid=0&lid=0,TEG07-web前端开发工程师（深圳）,2,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=29833&keywords=&tid=0&lid=0,SNG11-视频云高级业务运维工程师（深圳）,2,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=28106&keywords=&tid=0&lid=0,SA-腾讯社交广告高级运维工程师（北京 ）,1,技术类,2017-08-14,北京
http://hr.tencent.com/position_detail.php?id=27703&keywords=&tid=0&lid=0,15665-漫画美术指导,1,设计类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=26195&keywords=&tid=0&lid=0,SNG03-国内考试/职业类目高级运营经理（深圳）,2,产品/项目类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=28092&keywords=&tid=0&lid=0,TEG03-高级后台开发工程师（深圳）,1,技术类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=25325&keywords=&tid=0&lid=0,S2-高级内部控制分析师(深圳),1,职能类,2017-08-14,深圳
http://hr.tencent.com/position_detail.php?id=30434&keywords=&tid=0&lid=0,22989-云交付运维工程师（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=30439&keywords=&tid=0&lid=0,HY1-游戏数据深度分析平台架构师（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=30441&keywords=&tid=0&lid=0,HY1-自然语言处理高级工程师（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=30442&keywords=&tid=0&lid=0,HY1-Web前端开发工程师（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29777&keywords=&tid=0&lid=0,TEG03-机器学习平台高级工程师（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29798&keywords=&tid=0&lid=0,20772-自制剧制片人（北京）,2,产品/项目类,2017-08-13,北京
http://hr.tencent.com/position_detail.php?id=30394&keywords=&tid=0&lid=0,15616-移动客户端开发工程师（上海）,1,技术类,2017-08-13,上海
http://hr.tencent.com/position_detail.php?id=30415&keywords=&tid=0&lid=0,22989-腾讯云平台产品经理（深圳）,1,产品/项目类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=30423&keywords=&tid=0&lid=0,22989-腾讯云计费平台高级产品经理(深圳),1,产品/项目类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29733&keywords=&tid=0&lid=0,MIG01-部门秘书（广州）,1,职能类,2017-08-13,广州
http://hr.tencent.com/position_detail.php?id=29246&keywords=&tid=0&lid=0,SNG04-手Q厘米秀IOS开发工程师（深圳）,2,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29762&keywords=&tid=0&lid=0,CG-运营类采购商务主管（深圳）,1,职能类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29251&keywords=&tid=0&lid=0,23677-互娱高级服务采购经理（深圳）,1,职能类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29235&keywords=&tid=0&lid=0,SA-腾讯社交广告后台开发工程师内部广告方向（深圳）,1,技术类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=29244&keywords=&tid=0&lid=0,15571-3D场景设计师（深圳）,1,设计类,2017-08-13,深圳
http://hr.tencent.com/position_detail.php?id=28061&keywords=&tid=0&lid=0,21090-射击类游戏市场推广（深圳）,2,产品/项目类,2017-08-13,深圳
